stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
BAS;196006;-;0;58;981.7;74.8;13722;17.9;4.3;32.5;71.4
BAS;196007;-;0;68;980.0;73.9;11520;16.4;5.2;29.5;65.1
BAS;196008;-;0;70;978.5;149.6;11028;17.3;8.8;31.8;71.3
BAS;196009;-;0;71;979.2;73.7;7542;12.8;3.2;26.2;84.4
BAS;196010;-;0;84;972.5;79.7;5016;9.5;-1.2;22.7;82.3
BAS;196011;-;0;79;976.6;63.8;3708;7.1;-2.7;18.7;80.3
BAS;196012;-;0;86;974.2;37.1;2472;1.2;-7.1;15.4;87.3
BAS;196101;-;0;79;978.9;62.0;2628;1.2;-5.9;14.2;86.6
BAS;196102;-;0;69;986.7;44.6;6642;6.1;-0.5;20.1;81.5
BAS;196103;-;0;45;987.9;8.8;12600;7.1;-2.5;23.3;73.3
BAS;196104;-;0;76;974.1;97.6;7764;11.8;3.2;26.4;77.2
BAS;196105;-;0;77;978.1;81.0;10260;12.3;1.0;27.0;77.1
BAS;196106;-;0;57;980.1;72.2;13074;17.2;7.4;32.8;76.0
BAS;196107;-;0;55;980.1;88.7;15312;17.5;6.2;32.8;71.1
BAS;196108;-;0;48;982.4;85.2;14604;17.4;8.0;32.8;76.1
BAS;196109;-;0;49;981.2;34.2;13098;18.4;6.2;32.4;79.3
BAS;196110;-;0;67;978.1;69.2;7776;11.3;0.4;24.7;85.7
BAS;196111;-;0;78;975.5;29.6;3702;4.0;-3.6;14.0;87.3
BAS;196112;-;0;72;977.7;59.1;3924;1.9;-12.2;19.1;83.9
BAS;196201;-;8;78;981.9;79.8;2754;2.4;-8.3;14.0;86.8
BAS;196202;-;0;75;983.4;42.2;4242;1.2;-9.5;10.0;75.8
BAS;196203;-;0;63;972.5;80.8;7254;2.4;-7.8;17.2;72.2
BAS;196204;-;0;61;977.7;40.1;10962;9.4;0.1;26.5;67.5
BAS;196205;-;0;68;978.8;91.5;8994;11.7;-2.1;27.5;68.8
BAS;196206;-;0;48;983.5;50.2;16854;16.5;1.1;31.0;62.9
BAS;196207;-;0;62;980.0;49.1;13056;17.6;5.6;33.8;65.7
BAS;196208;-;0;39;981.3;37.3;18342;19.2;8.2;36.1;63.6
BAS;196209;-;0;55;980.2;49.6;10998;14.7;2.3;34.1;70.4
BAS;196210;-;0;54;982.9;13.0;8478;9.3;-1.0;27.2;82.6
BAS;196211;-;0;77;975.7;26.3;3510;2.3;-6.2;15.4;84.7
BAS;196212;-;1;70;978.2;53.9;4236;-2.6;-16.2;10.9;84.3
BAS;196301;-;3;67;979.9;39.1;4008;-5.9;-19.2;8.9;83.4
BAS;196302;-;7;65;971.7;43.6;5682;-4.1;-19.7;8.8;81.4
BAS;196303;-;1;64;978.2;48.2;7818;4.8;-10.6;15.4;81.1
BAS;196304;-;0;74;975.1;62.6;7068;10.6;-0.8;24.0;74.3
BAS;196305;-;0;65;979.0;41.2;10518;12.8;1.5;26.4;74.6
BAS;196306;-;0;67;977.1;133.6;9624;16.7;8.2;31.5;74.2
BAS;196307;-;0;46;981.2;51.7;16662;19.5;8.6;32.0;68.8
BAS;196308;-;0;74;976.8;142.0;9672;16.8;6.8;32.5;75.1
BAS;196309;-;0;66;981.0;37.7;7854;15.6;3.7;28.2;80.9
BAS;196310;-;0;65;983.7;23.6;6786;9.6;-1.9;22.5;84.9
BAS;196311;-;0;75;973.6;113.6;4704;8.7;0.2;20.7;82.6
BAS;196312;-;0;66;980.3;5.6;3876;-2.1;-12.2;9.5;86.4
BAS;196401;-;0;70;991.7;5.7;4602;-1.9;-9.9;5.6;87.1
BAS;196402;-;0;73;979.8;25.1;5340;3.4;-7.1;19.5;83.3
BAS;196403;-;0;86;974.3;102.2;2898;3.6;-6.8;16.4;84.8
BAS;196404;-;0;76;977.6;55.6;8910;10.7;0.6;25.0;74.3
BAS;196405;-;0;61;980.8;81.2;12870;15.4;3.5;28.9;74.5
BAS;196406;-;0;50;979.7;93.9;15060;17.9;7.3;32.2;70.1
BAS;196407;-;0;27;981.6;45.4;19740;20.6;6.6;35.9;62.4
BAS;196408;-;0;51;979.6;81.1;12966;17.8;5.6;33.7;71.7
BAS;196409;-;0;49;983.3;49.2;11070;15.5;2.3;30.3;82.0
BAS;196410;-;0;85;979.0;58.3;3762;8.9;-1.8;23.4;85.2
BAS;196411;-;0;85;982.8;42.1;2466;6.0;-2.6;16.0;88.1
BAS;196412;-;1;75;978.0;23.4;3186;0.4;-15.6;7.7;91.5
BAS;196501;-;1;83;975.8;59.1;2538;2.1;-7.9;13.4;91.0
BAS;196502;-;0;62;983.9;13.4;5676;-1.0;-10.4;6.5;85.8
BAS;196503;-;4;69;979.1;82.0;7164;5.4;-13.5;18.8;82.0
BAS;196504;-;0;74;975.4;82.0;6582;8.3;-0.4;21.4;75.0
BAS;196505;-;0;70;978.4;127.1;9372;12.8;1.8;28.9;73.5
BAS;196506;-;0;67;979.3;77.4;11640;17.2;3.4;32.8;73.3
BAS;196507;-;0;69;978.5;98.6;9408;17.0;8.0;33.5;73.4
BAS;196508;-;0;58;979.5;135.0;11778;17.1;8.1;31.3;75.0
BAS;196509;-;0;69;976.5;126.5;7152;13.2;4.6;26.8;80.8
BAS;196510;-;0;60;983.5;19.3;7668;9.4;-0.1;21.8;83.7
BAS;196511;-;1;81;972.9;101.2;2436;4.3;-9.5;19.1;88.0
BAS;196512;-;0;85;972.8;84.1;1872;4.5;-3.8;14.2;84.4
BAS;196601;-;5;72;976.8;48.6;3882;-1.7;-21.5;13.0;83.0
BAS;196602;-;0;73;971.8;58.6;3708;6.8;-1.0;16.6;83.1
BAS;196603;-;0;62;982.7;53.5;8526;4.8;-2.7;14.8;74.6
BAS;196604;-;0;71;974.4;93.0;7374;11.1;0.2;23.1;74.0
BAS;196605;-;0;57;980.2;96.6;13050;14.2;2.6;27.5;68.8
BAS;196606;-;0;58;979.7;61.7;13944;17.8;5.0;30.3;70.9
BAS;196607;-;0;64;978.2;93.9;10518;16.7;8.9;30.2;76.3
BAS;196608;-;0;67;978.9;153.0;9162;16.4;4.7;33.6;80.9
BAS;196609;-;0;57;981.3;45.9;9606;15.3;6.0;30.0;83.6
BAS;196610;-;0;73;973.1;67.2;6396;12.5;-1.3;27.9;86.5
BAS;196611;-;0;88;977.5;50.1;2334;2.6;-4.2;15.7;87.2
BAS;196612;-;0;88;976.8;67.4;1920;3.6;-3.6;14.7;83.2
BAS;196701;-;0;79;983.0;30.3;3714;1.6;-13.2;13.5;84.5
BAS;196702;-;0;62;981.6;47.3;6084;4.0;-6.9;16.5;77.2
BAS;196703;-;0;69;982.8;55.3;6942;6.9;-1.9;17.5;73.2
BAS;196704;-;0;57;977.5;15.6;11088;8.2;-2.2;21.6;65.7
BAS;196705;-;0;62;976.9;129.8;11202;13.3;0.1;30.0;71.8
BAS;196706;-;0;59;982.5;102.4;12624;15.8;5.5;33.1;76.9
BAS;196707;-;0;46;981.8;55.1;16368;20.2;7.6;32.6;75.9
BAS;196708;-;0;56;980.1;89.8;11412;17.6;8.0;31.4;76.3
BAS;196709;-;0;70;978.7;84.6;8688;14.6;5.6;29.3;80.5
BAS;196710;-;0;56;979.9;29.1;9192;12.6;-0.3;26.5;78.6
BAS;196711;-;0;73;980.3;82.5;4224;4.8;-4.7;14.2;83.5
BAS;196712;-;1;84;980.7;53.4;2304;-0.3;-15.2;14.0;85.7
BAS;196801;-;6;74;980.4;85.7;4236;0.5;-16.3;11.0;83.3
BAS;196802;-;0;76;974.7;63.8;4800;2.8;-4.6;13.2;81.0
BAS;196803;-;0;62;979.9;25.8;8250;6.2;-4.1;23.5;73.3
BAS;196804;-;0;59;978.0;81.7;11028;10.1;-2.1;29.5;76.7
BAS;196805;-;0;76;978.1;101.6;8130;12.0;0.3;24.1;80.6
BAS;196806;-;0;66;980.1;37.8;11808;16.5;5.6;30.4;73.8
BAS;196807;-;0;56;981.7;86.8;12852;18.0;6.7;33.4;73.9
BAS;196808;-;0;75;977.7;139.8;8316;16.6;7.1;26.6;83.8
BAS;196809;-;0;62;978.6;151.8;8598;14.0;5.0;25.1;85.7
BAS;196810;-;0;70;983.0;31.0;7194;11.9;3.7;23.6;86.8
BAS;196811;-;0;81;976.6;39.7;2994;4.6;-3.3;20.4;88.3
BAS;196812;-;0;85;974.6;29.4;2406;0.5;-7.1;10.6;89.4
BAS;196901;-;2;76;977.9;39.5;3126;2.0;-6.5;11.3;88.1
BAS;196902;-;2;79;971.9;61.7;3606;0.1;-9.5;11.6;81.8
BAS;196903;-;0;73;973.8;61.4;5940;4.7;-3.8;16.9;81.3
BAS;196904;-;0;66;978.1;75.4;8304;8.5;-2.3;25.2;70.3
BAS;196905;-;0;65;976.8;77.6;12738;14.2;2.9;31.6;71.3
BAS;196906;-;0;69;977.8;129.9;10326;14.7;4.9;27.2;74.8
BAS;196907;-;0;50;983.9;87.6;14448;19.5;8.8;32.5;73.6
BAS;196908;-;0;58;979.2;153.5;11490;17.1;7.2;30.0;78.5
BAS;196909;-;0;56;980.3;42.8;9498;15.1;7.1;26.9;85.8
BAS;196910;-;0;53;985.5;1.5;11142;10.3;0.4;22.9;82.5
BAS;196911;-;1;71;974.9;76.1;5538;6.1;-7.1;19.5;79.4
BAS;196912;-;1;84;976.4;49.9;2418;-2.6;-11.7;5.8;87.3
BAS;197001;-;0;76;972.9;63.2;3000;0.6;-9.3;10.1;89.3
BAS;197002;-;1;92;973.9;153.0;1572;2.4;-7.5;12.5;78.7
BAS;197003;-;3;77;975.2;42.1;5760;3.3;-5.9;15.9;75.4
BAS;197004;-;0;80;977.8;94.7;6252;7.4;-1.6;24.6;68.3
BAS;197005;-;0;72;978.6;81.5;9156;12.7;3.5;24.6;67.3
BAS;197006;-;0;59;980.0;90.5;10950;18.0;4.8;29.8;64.1
BAS;197007;-;0;59;980.1;76.4;12330;18.1;5.8;30.3;71.3
BAS;197008;-;0;60;979.0;92.6;11112;18.3;8.5;31.2;78.8
BAS;197009;-;0;45;982.5;32.8;12744;15.0;3.6;26.8;79.2
BAS;197010;-;0;70;983.3;34.4;6336;9.4;0.9;23.1;84.4
BAS;197011;-;0;65;978.9;74.9;5694;7.1;-1.2;21.8;77.6
BAS;197012;-;1;77;983.6;20.9;2730;0.2;-8.6;11.5;86.4
BAS;197101;-;4;59;975.7;18.8;5556;-1.2;-17.9;13.6;80.7
BAS;197102;-;0;74;982.4;30.5;4848;1.7;-7.2;10.5;81.8
BAS;197103;-;1;74;975.8;49.8;5964;2.1;-14.8;14.9;75.4
BAS;197104;-;0;54;973.7;16.1;13104;11.6;-0.6;26.7;61.6
BAS;197105;-;0;74;974.4;60.6;8460;14.9;5.8;29.4;72.6
BAS;197106;-;0;75;976.7;133.6;8220;15.2;6.2;26.0;77.3
BAS;197107;-;0;43;981.0;43.0;18042;20.0;6.5;32.6;66.5
BAS;197108;-;0;54;978.9;124.2;13170;19.1;10.7;33.5;75.2
BAS;197109;-;0;40;984.3;30.5;12636;13.7;0.7;26.1;76.2
BAS;197110;-;0;45;988.0;18.9;10662;10.5;-0.1;25.6;80.4
BAS;197111;-;0;81;977.5;67.3;3786;3.9;-7.3;14.2;85.6
BAS;197112;-;0;66;988.3;41.3;5088;2.5;-4.8;12.1;85.3
BAS;197201;-;1;78;976.2;24.5;2700;0.4;-10.5;11.1;86.6
BAS;197202;-;0;76;973.8;21.4;3654;3.7;-13.7;12.8;82.3
BAS;197203;-;0;53;976.4;25.8;10080;7.2;-0.9;20.3;72.5
BAS;197204;-;0;79;974.0;64.3;6114;8.7;-2.2;23.4;72.5
BAS;197205;-;0;73;976.6;47.5;7056;12.4;2.7;24.2;74.7
BAS;197206;-;0;64;978.4;113.1;11850;15.3;5.3;28.8;74.2
BAS;197207;-;0;65;980.5;88.1;11472;18.1;6.7;31.5;75.5
BAS;197208;-;0;66;980.8;34.3;11040;17.1;6.6;31.0;75.8
BAS;197209;-;0;55;981.0;9.2;9858;11.7;0.7;25.5;80.8
BAS;197210;-;0;49;981.5;24.0;9396;8.2;-1.7;21.0;82.1
BAS;197211;-;0;66;981.4;129.0;5628;5.7;-6.5;16.3;83.1
BAS;197212;-;0;46;986.4;52.6;6414;-0.2;-8.8;10.9;89.5
BAS;197301;-;0;76;985.0;28.8;2916;-0.5;-9.0;6.5;87.3
BAS;197302;-;0;76;978.6;35.1;4302;1.5;-6.7;10.2;80.2
BAS;197303;-;0;64;985.1;31.4;7986;4.6;-5.9;20.1;71.5
BAS;197304;-;0;73;977.8;83.1;8112;6.7;-1.7;22.1;69.8
BAS;197305;-;0;63;979.8;81.5;12852;14.4;2.5;27.3;70.0
BAS;197306;-;0;60;981.3;136.6;12972;17.2;8.6;31.0;75.6
BAS;197307;-;0;61;977.9;104.1;11766;18.2;8.5;31.5;76.6
BAS;197308;-;0;54;982.1;82.5;13842;19.5;9.1;32.0;77.2
BAS;197309;-;0;46;980.5;30.2;12000;15.7;4.7;31.0;79.6
BAS;197310;-;0;65;982.2;64.9;7062;8.7;-1.8;22.6;85.9
BAS;197311;-;0;58;984.9;47.5;6720;4.8;-5.7;14.5;82.8
BAS;197312;-;0;75;979.3;34.6;3090;1.0;-15.4;13.1;84.9
BAS;197401;-;0;74;983.1;26.8;4110;4.6;-2.1;16.3;83.3
BAS;197402;-;0;83;973.9;43.0;2994;4.6;-2.3;15.3;78.4
BAS;197403;-;0;81;976.9;44.2;4740;7.7;-3.7;21.6;78.1
BAS;197404;-;0;53;975.0;20.5;12516;9.2;-2.1;21.0;65.8
BAS;197405;-;0;69;977.1;73.1;11436;12.5;2.0;25.0;69.4
BAS;197406;-;0;64;978.3;68.4;12408;15.3;6.5;27.6;72.9
BAS;197407;-;0;54;981.5;46.9;15432;17.9;8.1;30.9;70.2
BAS;197408;-;0;58;980.3;52.1;13062;18.8;7.7;36.5;73.8
BAS;197409;-;0;70;978.0;67.3;7824;14.5;3.3;28.5;80.0
BAS;197410;-;0;89;976.0;106.2;2274;5.7;0.0;14.7;85.4
BAS;197411;-;0;78;978.8;94.9;3312;5.5;-2.8;15.4;82.8
BAS;197412;-;0;75;986.8;58.4;3786;5.6;-4.3;16.1;79.5
BAS;197501;-;0;74;983.0;65.8;3900;4.7;-1.8;13.8;81.4
BAS;197502;-;0;43;985.5;10.4;9186;2.9;-3.7;14.8;77.2
BAS;197503;-;0;86;971.7;50.8;3672;4.5;-4.3;17.0;81.1
BAS;197504;-;0;68;978.4;55.3;8826;9.1;-1.6;24.4;70.0
BAS;197505;-;0;68;977.6;64.7;10710;12.7;2.9;27.5;73.4
BAS;197506;-;0;69;980.0;119.4;10608;15.4;4.0;28.2;72.6
BAS;197507;-;0;53;980.5;65.1;16920;19.0;8.1;32.5;70.9
BAS;197508;-;0;61;980.7;126.4;12432;19.0;9.7;32.6;76.8
BAS;197509;-;0;69;980.5;74.6;7722;16.5;8.8;27.0;82.1
BAS;197510;-;0;64;984.0;42.9;8034;8.5;0.9;20.6;85.0
BAS;197511;-;0;80;979.7;110.7;3384;5.2;-5.1;17.0;87.8
BAS;197512;-;2;69;986.2;16.1;4560;0.2;-11.5;13.4;86.1
BAS;197601;-;1;80;983.2;25.5;3054;2.5;-11.6;10.2;81.8
BAS;197602;-;1;70;982.1;30.5;6864;2.7;-9.3;17.4;83.7
BAS;197603;-;0;51;981.0;17.4;10506;4.4;-7.2;20.0;69.0
BAS;197604;-;0;56;977.3;52.6;13038;8.8;-2.4;23.5;66.9
BAS;197605;-;0;58;979.2;51.6;15360;14.6;-1.1;29.4;66.2
BAS;197606;-;0;40;982.2;11.3;20184;19.6;4.8;33.6;57.2
BAS;197607;-;0;59;979.3;71.6;15420;20.8;10.0;34.6;65.3
BAS;197608;-;0;53;981.3;27.5;15354;17.3;6.8;29.0;70.9
BAS;197609;-;0;73;978.7;72.0;7698;13.8;5.4;25.6;80.7
BAS;197610;-;0;73;972.3;37.8;6462;11.2;2.2;25.1;85.4
BAS;197611;-;0;79;980.4;46.2;3828;5.7;-0.7;14.2;82.2
BAS;197612;-;0;78;973.6;75.4;3474;0.4;-9.8;12.1;83.2
BAS;197701;-;5;86;976.2;94.8;2010;1.5;-6.1;12.3;87.3
BAS;197702;-;0;80;973.9;104.2;3948;6.1;-4.0;18.0;79.2
BAS;197703;-;0;81;981.8;41.0;7212;8.5;-3.2;21.9;71.5
BAS;197704;-;0;85;978.7;117.3;6270;7.5;-2.1;23.6;75.9
BAS;197705;-;0;73;977.0;47.9;10734;12.7;2.4;25.8;70.9
BAS;197706;-;0;76;977.6;75.6;9834;16.0;3.6;31.0;76.6
BAS;197707;-;0;68;977.9;135.1;13560;18.1;7.0;29.5;72.6
BAS;197708;-;0;69;977.2;87.7;11346;16.9;7.7;28.1;79.3
BAS;197709;-;0;68;985.0;38.4;9408;13.3;2.6;27.0;82.0
BAS;197710;-;0;66;981.9;39.9;8082;11.4;2.3;24.5;88.5
BAS;197711;-;0;78;977.1;63.0;3600;6.2;-3.5;19.8;82.9
BAS;197712;-;0;68;982.9;48.7;4506;2.5;-7.0;15.9;87.5
BAS;197801;-;0;79;976.5;33.7;2736;1.8;-5.8;10.6;83.7
BAS;197802;-;2;85;971.2;78.1;3066;1.2;-5.4;14.6;82.1
BAS;197803;-;0;81;977.4;66.4;6102;6.6;-0.8;20.0;72.8
BAS;197804;-;0;71;972.7;48.8;8442;8.2;-1.3;19.6;72.7
BAS;197805;-;0;78;976.9;108.6;7140;12.0;3.7;25.1;76.7
BAS;197806;-;0;70;978.3;50.9;10812;15.5;5.3;27.7;70.0
BAS;197807;-;0;65;980.2;79.7;10608;17.3;7.9;31.4;70.6
BAS;197808;-;0;65;981.6;114.5;11622;16.1;5.6;28.2;78.0
BAS;197809;-;0;61;982.8;30.8;11694;13.8;3.1;25.5;78.4
BAS;197810;-;0;63;985.6;41.3;7710;9.1;1.1;21.6;88.7
BAS;197811;-;0;54;989.9;11.0;7446;3.7;-5.2;12.2;85.7
BAS;197812;-;1;78;971.7;74.9;2748;3.0;-8.3;15.1;76.2
BAS;197901;-;1;76;977.0;82.3;3420;-2.2;-12.6;7.2;81.7
BAS;197902;-;0;85;973.4;66.7;2796;2.4;-4.7;12.6;81.0
BAS;197903;-;0;86;973.6;51.1;3366;6.4;-1.4;17.1;73.8
BAS;197904;-;0;78;976.0;54.0;7716;7.8;-0.5;20.2;70.4
BAS;197905;-;0;64;980.5;60.1;11430;12.7;-0.7;28.8;70.7
BAS;197906;-;0;71;981.4;93.4;10026;16.8;6.8;27.1;75.4
BAS;197907;-;0;60;982.9;56.0;12906;18.0;7.6;30.1;66.8
BAS;197908;-;0;70;979.1;147.2;10410;16.2;5.3;29.3;74.3
BAS;197909;-;0;60;983.4;41.9;10026;14.6;3.6;26.7;76.3
BAS;197910;-;0;74;977.0;65.1;6180;11.0;1.5;23.1;82.7
BAS;197911;-;0;76;980.8;72.2;3096;5.1;-2.8;15.8;81.5
BAS;197912;-;0;79;978.5;56.9;3198;4.8;-2.1;15.2;78.7
BAS;198001;-;1;75;979.3;60.3;3132;0.1;-8.1;13.4;82.0
BAS;198002;-;0;69;983.9;42.8;5496;4.5;-1.8;13.0;78.0
BAS;198003;-;0;81;974.0;62.0;5304;5.8;-3.7;16.5;75.9
BAS;198004;-;0;74;980.5;33.0;7704;7.6;0.4;20.3;71.5
BAS;198005;-;0;70;975.6;58.0;9852;11.5;1.9;23.1;73.0
BAS;198006;-;0;79;978.1;93.9;6612;15.0;6.8;28.8;76.6
BAS;198007;-;0;70;978.4;89.2;7440;16.0;6.7;30.0;75.7
BAS;198008;-;0;59;980.9;83.9;12390;18.5;5.6;32.3;73.6
BAS;198009;-;0;51;984.0;26.0;12498;15.8;6.3;26.4;76.0
BAS;198010;-;0;73;977.3;88.7;6030;8.9;0.2;20.1;84.4
BAS;198011;-;0;79;980.2;38.0;3738;3.1;-7.6;14.9;82.4
BAS;198012;-;1;68;984.2;30.8;4326;0.5;-11.0;13.7;80.1
BAS;198101;47;3;66;985.7;66.8;4769;-0.4;-9.5;9.6;82.3
BAS;198102;75;0;61;982.8;29.6;5896;0.4;-6.9;9.7;77.8
BAS;198103;96;0;84;975.4;90.5;4831;8.8;-0.6;22.7;75.7
BAS;198104;166;0;65;979.5;19.6;9472;10.3;-1.3;23.2;69.8
BAS;198105;176;0;78;976.0;142.0;8454;13.1;3.0;26.8;73.6
BAS;198106;212;0;71;981.5;58.7;9453;16.1;6.0;29.5;72.1
BAS;198107;192;0;74;981.5;131.4;9506;17.3;7.4;29.4;76.0
BAS;198108;204;0;54;982.4;15.2;12631;18.0;7.0;30.9;72.8
BAS;198109;119;0;75;980.4;104.2;6559;15.1;4.0;25.1;82.5
BAS;198110;67;0;81;977.6;114.0;3805;9.9;1.0;23.2;82.5
BAS;198111;56;0;61;988.5;50.9;6431;5.2;-4.3;18.6;82.2
BAS;198112;31;7;89;967.4;149.5;2425;1.9;-10.8;12.5;83.4
BAS;198201;36;5;80;982.7;111.9;3289;0.6;-7.3;14.1;86.3
BAS;198202;68;0;63;983.2;20.6;5308;2.0;-5.8;13.4;80.4
BAS;198203;103;0;71;980.9;79.3;6848;5.6;-2.6;16.9;72.7
BAS;198204;194;0;59;980.7;21.4;12210;8.5;-1.7;21.3;63.2
BAS;198205;229;0;60;982.6;68.2;13390;13.7;2.0;26.7;67.6
BAS;198206;225;0;69;979.4;123.6;10074;17.6;9.0;29.1;72.1
BAS;198207;218;0;59;980.7;152.7;11844;19.9;10.3;32.0;72.3
BAS;198208;175;0;70;980.3;85.5;9352;17.6;8.7;30.6;76.8
BAS;198209;151;0;56;982.2;40.6;10803;16.9;7.2;29.0;78.2
BAS;198210;73;0;79;977.3;106.1;4685;10.5;1.6;20.2;83.0
BAS;198211;50;0;65;980.8;35.9;5134;6.5;0.0;17.8;82.3
BAS;198212;24;0;80;979.7;112.9;1891;4.0;-4.5;14.0;82.5
BAS;198301;40;0;68;991.6;42.8;4651;4.1;-4.2;13.2;80.5
BAS;198302;68;3;65;980.9;46.8;4594;0.4;-8.5;14.8;73.6
BAS;198303;105;0;69;981.5;72.0;6577;6.4;-1.4;18.1;75.2
BAS;198304;143;0;84;974.1;96.0;5827;10.0;1.5;21.2;71.7
BAS;198305;160;0;85;975.1;172.5;6297;11.4;5.6;26.2;76.5
BAS;198306;234;0;69;982.5;42.1;10491;17.8;5.5;29.6;67.5
BAS;198307;270;0;34;980.8;39.8;17777;22.5;8.1;38.4;62.9
BAS;198308;190;0;61;980.8;36.4;10843;19.3;7.7;30.2;69.4
BAS;198309;143;0;59;981.7;79.7;10311;15.3;5.4;27.7;73.9
BAS;198310;86;0;64;986.4;38.3;7628;10.2;-0.4;25.3;79.6
BAS;198311;56;0;66;982.2;26.0;5872;3.9;-6.2;17.1;82.3
BAS;198312;40;0;58;982.1;35.6;5667;1.8;-6.7;15.9;82.9
BAS;198401;37;1;78;977.8;86.5;2900;2.4;-4.5;14.0;80.2
BAS;198402;63;1;69;982.0;52.9;4884;1.5;-6.9;11.0;75.9
BAS;198403;127;0;50;977.1;23.6;9312;4.0;-5.7;16.0;69.5
BAS;198404;177;0;60;979.8;21.2;11445;8.5;-0.3;24.7;65.3
BAS;198405;144;0;86;971.3;106.4;4306;10.6;0.1;20.7;76.8
BAS;198406;244;0;60;979.8;41.8;13316;15.9;7.0;28.0;68.7
BAS;198407;251;0;53;981.8;68.8;15103;18.7;7.6;34.8;66.0
BAS;198408;180;0;60;980.4;59.3;10985;18.0;10.9;32.4;74.3
BAS;198409;116;0;83;975.8;131.7;6691;13.9;7.0;29.2;79.0
BAS;198410;83;0;69;981.7;49.6;6529;10.9;1.4;22.0;81.3
BAS;198411;53;0;64;974.3;35.9;5812;6.8;-0.1;19.8;83.9
BAS;198412;34;0;74;985.3;43.7;3716;2.4;-4.3;10.5;87.4
BAS;198501;41;8;79;975.0;49.2;3007;-4.7;-20.6;9.8;84.4
BAS;198502;79;6;64;982.6;34.9;6376;0.1;-14.8;12.1;76.6
BAS;198503;94;0;83;976.6;35.3;4688;4.7;-3.2;17.4;73.0
BAS;198504;172;0;68;976.1;80.8;9547;9.8;-0.8;25.2;65.9
BAS;198505;171;0;76;974.6;106.2;7131;13.1;-0.3;28.1;74.8
BAS;198506;227;0;73;978.7;78.7;10703;15.3;5.0;27.7;67.7
BAS;198507;245;0;49;980.7;59.7;15295;19.8;10.5;35.5;67.3
BAS;198508;213;0;51;980.3;39.3;14476;18.2;6.6;35.5;67.2
BAS;198509;166;0;40;984.5;40.4;13807;16.0;4.8;27.7;72.5
BAS;198510;104;0;51;986.5;8.9;10297;10.1;-0.2;29.6;76.4
BAS;198511;37;1;84;977.3;44.2;2262;2.1;-5.5;19.2;82.3
BAS;198512;37;0;71;981.6;41.2;4156;4.0;-6.0;12.6;81.3
BAS;198601;38;1;81;974.6;89.1;3501;2.3;-5.8;12.8;78.6
BAS;198602;63;14;81;973.8;57.1;1958;-5.0;-15.8;3.1;79.7
BAS;198603;107;10;70;978.8;30.1;5905;4.3;-7.0;15.8;73.8
BAS;198604;106;0;88;973.0;164.4;3471;7.1;-4.3;19.6;76.7
BAS;198605;189;0;74;981.2;111.5;8434;15.0;5.8;28.4;74.1
BAS;198606;224;0;58;979.6;66.9;12781;17.1;4.8;31.2;70.0
BAS;198607;228;0;55;981.0;53.9;13509;18.7;8.4;31.7;65.9
BAS;198608;191;0;60;978.9;103.4;11808;18.1;7.2;35.5;70.6
BAS;198609;150;0;58;983.2;42.8;10676;14.1;4.7;29.1;76.5
BAS;198610;94;0;64;983.0;62.6;8062;11.7;0.9;22.9;78.5
BAS;198611;54;0;58;985.6;35.7;6763;6.2;-2.5;16.3;81.1
BAS;198612;36;1;69;983.9;61.4;4339;2.8;-8.2;11.8;81.8
BAS;198701;30;4;85;980.9;28.5;2226;-3.7;-23.3;13.3;82.6
BAS;198702;48;3;88;977.1;35.3;2132;2.2;-7.6;14.3;83.1
BAS;198703;113;1;69;979.6;40.4;7490;3.1;-7.1;16.7;67.9
BAS;198704;178;0;56;980.3;54.9;11411;10.8;-1.7;25.2;66.0
BAS;198705;170;0;73;978.6;128.5;8969;10.7;2.0;23.7;73.6
BAS;198706;176;0;80;979.3;166.5;7607;15.3;7.3;31.3;75.8
BAS;198707;201;0;68;979.3;94.9;9692;18.8;9.7;29.5;73.3
BAS;198708;188;0;64;979.7;71.8;12287;18.2;7.5;31.3;71.8
BAS;198709;147;0;65;981.5;128.3;10310;17.4;2.9;30.8;75.4
BAS;198710;82;0;78;978.1;71.7;5688;11.4;4.8;21.0;80.8
BAS;198711;43;0;76;979.4;42.1;3675;6.2;-1.0;16.0;82.9
BAS;198712;26;0;79;983.5;44.8;2672;3.2;-8.0;14.3;83.7
BAS;198801;38;0;73;975.7;56.6;3494;5.2;-0.9;16.1;77.7
BAS;198802;65;1;69;977.9;62.1;4843;3.3;-2.7;12.8;75.4
BAS;198803;80;0;91;976.6;103.4;3438;5.2;-4.7;15.8;75.1
BAS;198804;163;0;66;976.9;30.4;9891;10.2;0.3;24.9;71.5
BAS;198805;187;0;75;975.8;57.2;9107;14.7;3.3;26.1;76.8
BAS;198806;224;0;69;977.7;82.3;10896;16.3;8.1;26.8;75.0
BAS;198807;225;0;55;979.8;90.2;14056;18.5;9.9;33.5;72.3
BAS;198808;199;0;55;978.9;90.7;13458;18.8;9.0;31.3;75.2
BAS;198809;132;0;71;982.4;71.8;8246;14.9;6.8;27.4;78.1
BAS;198810;75;0;71;980.9;87.8;5900;11.3;-0.7;24.7;86.4
BAS;198811;50;2;71;984.9;34.0;5110;3.9;-9.4;16.5;83.8
BAS;198812;28;0;84;987.2;65.7;2931;4.1;-4.9;13.4;84.5
